run_0
80
648
403
564
634
294
56
749
857
154
593
32
873
45
86
173
207
669
243
481
553
454
46
552
226
455
321
397
344
317
225
326
59
40
808
863
181
337
567
87
476
113
203
171
563
356
158
742
853
809
852
99
140
