run_0
98
758
516
1010
224
821
909
918
292
915
931
106
465
519
686
787
131
1007
558
932
402
1008
436
986
405
755
556
985
121
910
104
989
462
997
448
314
467
44
887
807
132
624
137
43
836
555
217
222
291
1004
640
583
835
995
1003
515
26
460
373
587
225
584
586
99
891
447
837
346
238
343
801
802
805
641
518
1009
290
458
838
988
502
220
469
978
130
221
776
36
435
585
35
954
464
1023
296
839
289
808
935
218
671
654
454
917
470
401
105
546
324
550
937
588
970
982
944
156
