run_0
371
1015
698
1261
1454
872
154
665
542
1350
1347
1458
1433
923
342
1456
1344
977
507
941
81
475
685
204
1231
255
195
202
943
684
376
976
1317
303
56
190
205
206
942
1434
1329
1439
899
322
1304
1229
219
1214
220
