run_0
259
87
210
135
209
169
43
333
195
119
465
150
425
69
196
500
399
455
233
377
464
160
420
398
376
340
448
241
154
39
357
341
49
149
452
133
47
373
384
440
463
201
493
95
245
406
93
358
429
132
445
64
311
138
15
479
63
178
272
368
74
22
422
436
211
379
468
147
16
203
27
109
151
200
81
258
316
62
502
433
61
28
205
371
177
112
80
247
483
328
153
7
264
50
44
167
172
495
396
413
94
405
212
300
391
