targets,mean_queries,std_queries,max_queries,min_queries,rand_queries
7.0,1.28,0.5306599664568639,3.0,1.0,3.610526315789474
7.1,1.56,0.8522910301065005,4.0,1.0,4.341772151898734
7.2,1.8,0.9797958971132713,4.0,1.0,5.044117647058823
7.3,2.76,2.3026940743398807,12.0,1.0,7.297872340425532
7.4,3.24,2.3542302351299456,12.0,1.0,9.8
7.5,3.32,2.4774180107523236,12.0,1.0,12.25
7.6,6.4,6.5665820637528025,30.0,1.0,16.333333333333332
7.7,24.12,28.968009942003267,87.0,1.0,21.4375
7.8,24.12,28.968009942003267,87.0,1.0,22.866666666666667
7.9,31.68,41.243394622654414,110.0,1.0,26.384615384615383
8.0,31.68,41.243394622654414,110.0,1.0,31.181818181818183
8.1,31.68,41.243394622654414,110.0,1.0,38.111111111111114
8.2,31.68,41.243394622654414,110.0,1.0,38.111111111111114
8.3,39.88,40.4121961788765,110.0,1.0,49.0
8.4,39.88,40.4121961788765,110.0,1.0,49.0
8.5,39.88,40.4121961788765,110.0,1.0,49.0
8.6,39.88,40.4121961788765,110.0,1.0,49.0
8.7,39.88,40.4121961788765,110.0,1.0,49.0
8.8,39.88,40.4121961788765,110.0,1.0,49.0
8.9,39.88,40.4121961788765,110.0,1.0,49.0
9.0,39.88,40.4121961788765,110.0,1.0,49.0
9.1,39.88,40.4121961788765,110.0,1.0,49.0
9.2,39.88,40.4121961788765,110.0,1.0,49.0
9.3,39.88,40.4121961788765,110.0,1.0,49.0
9.4,39.88,40.4121961788765,110.0,1.0,49.0
9.5,39.88,40.4121961788765,110.0,1.0,57.166666666666664
9.6,39.88,40.4121961788765,110.0,1.0,68.6
9.7,43.16,37.94277796893632,110.0,11.0,85.75
9.8,43.16,37.94277796893632,110.0,11.0,85.75
9.9,43.16,37.94277796893632,110.0,11.0,114.33333333333333
10.0,43.16,37.94277796893632,110.0,11.0,114.33333333333333
10.070581074285707,43.16,37.94277796893632,110.0,11.0,171.5
