run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24
3445.0,3007.0,1061.0,349.0,3221.0,100.0,123.0,461.0,1040.0,1563.0,2650.0,2970.0,1061.0,2357.0,2051.0,1806.0,901.0,818.0,2059.0,1475.0,1061.0,2058.0,164.0,2409.0,2894.0
,3221.0,3589.0,1303.0,1968.0,1941.0,3165.0,446.0,349.0,3057.0,1061.0,349.0,955.0,3321.0,2650.0,2058.0,715.0,817.0,2058.0,458.0,361.0,1968.0,1341.0,446.0,686.0
,1968.0,2409.0,145.0,3582.0,3007.0,2058.0,1015.0,3606.0,3602.0,2649.0,715.0,2099.0,585.0,1092.0,1669.0,1304.0,2085.0,1967.0,502.0,3267.0,3165.0,3604.0,3110.0,1830.0
,3530.0,446.0,461.0,1061.0,2655.0,361.0,1734.0,1836.0,2853.0,2051.0,461.0,909.0,1563.0,2058.0,1671.0,2876.0,2086.0,3221.0,1876.0,805.0,715.0,1452.0,1015.0,1967.0
,2885.0,3592.0,324.0,1233.0,2586.0,1061.0,3304.0,1303.0,461.0,2308.0,1039.0,209.0,3057.0,3221.0,1672.0,3165.0,315.0,1968.0,781.0,806.0,2650.0,3462.0,1233.0,3221.0
,315.0,1015.0,3679.0,3110.0,2099.0,3267.0,699.0,901.0,1522.0,65.0,,806.0,3602.0,1968.0,3075.0,3221.0,355.0,2820.0,2894.0,209.0,1967.0,2854.0,1734.0,2058.0
,816.0,1734.0,2591.0,76.0,3316.0,1300.0,2409.0,461.0,467.0,1092.0,,361.0,1342.0,1411.0,461.0,1968.0,2055.0,1411.0,1629.0,1178.0,1090.0,1451.0,2383.0,1809.0
,715.0,3582.0,2880.0,699.0,3510.0,1117.0,1233.0,715.0,1564.0,66.0,,2287.0,2853.0,3165.0,353.0,2058.0,1644.0,1072.0,687.0,1300.0,1072.0,461.0,1043.0,1092.0
,2974.0,3110.0,1649.0,159.0,2585.0,806.0,3119.0,2149.0,2855.0,502.0,,1616.0,2876.0,2059.0,2998.0,733.0,605.0,1090.0,686.0,1117.0,1092.0,901.0,1681.0,3165.0
,1669.0,1233.0,2593.0,3571.0,1924.0,3141.0,955.0,2854.0,,3221.0,,3267.0,689.0,1967.0,1041.0,1967.0,2974.0,66.0,1762.0,2383.0,2820.0,3287.0,76.0,2059.0
,3075.0,1887.0,2879.0,2928.0,3320.0,805.0,3034.0,3286.0,,1968.0,,1300.0,2875.0,2820.0,509.0,2029.0,820.0,1092.0,1092.0,955.0,1969.0,2875.0,699.0,2650.0
,1671.0,3119.0,3057.0,209.0,3010.0,2059.0,3582.0,2853.0,,715.0,,1062.0,3607.0,1809.0,2875.0,1832.0,1672.0,2650.0,2179.0,1062.0,733.0,2856.0,2928.0,1090.0
