targets,mean_queries,std_queries,max_queries,min_queries,rand_queries
7.0,4.96,3.104577265909161,12.0,1.0,10.855855855855856
7.1,5.12,3.178930637808884,12.0,1.0,12.819148936170214
7.2,5.64,3.9077359173823396,15.0,1.0,16.283783783783782
7.3,5.72,3.8316576047449744,15.0,1.0,18.257575757575758
7.4,5.72,3.8316576047449744,15.0,1.0,18.828125
7.5,5.92,3.979145636942684,16.0,1.0,20.775862068965516
7.6,6.32,4.183013267968438,16.0,1.0,25.638297872340427
7.7,6.32,4.183013267968438,16.0,1.0,26.195652173913043
7.8,6.8,4.2708313008125245,17.0,1.0,30.897435897435898
7.9,7.28,4.53889854480137,18.0,1.0,33.47222222222222
8.0,7.44,4.596346375111432,18.0,1.0,35.44117647058823
8.1,8.08,5.074800488689186,19.0,1.0,38.87096774193548
8.2,10.08,6.189798058095272,24.0,1.0,50.208333333333336
8.3,10.08,6.189798058095272,24.0,1.0,50.208333333333336
8.4,10.08,6.189798058095272,24.0,1.0,52.391304347826086
8.5,10.36,6.18307366930073,24.0,1.0,60.25
8.6,17.12,14.09771612708952,67.0,3.0,75.3125
8.7,17.12,14.09771612708952,67.0,3.0,75.3125
8.8,18.68,13.846934678837767,67.0,3.0,120.5
8.9,20.76,13.888930844381076,67.0,5.0,150.625
9.0,20.76,13.888930844381076,67.0,5.0,150.625
9.1,108.64,81.9584675308171,267.0,5.0,301.25
9.2,135.32,85.49981052610585,274.0,5.0,401.6666666666667
9.3,147.88,79.5891047819989,274.0,11.0,602.5
9.4,147.88,79.5891047819989,274.0,11.0,602.5
9.5,147.88,79.5891047819989,274.0,11.0,602.5
9.6,147.88,79.5891047819989,274.0,11.0,602.5
9.7,147.88,79.5891047819989,274.0,11.0,602.5
9.8,147.88,79.5891047819989,274.0,11.0,602.5
9.9,147.88,79.5891047819989,274.0,11.0,602.5
10.0,147.88,79.5891047819989,274.0,11.0,602.5
10.1,147.88,79.5891047819989,274.0,11.0,602.5
10.2,147.88,79.5891047819989,274.0,11.0,602.5
10.3,147.88,79.5891047819989,274.0,11.0,602.5
10.397940008672036,147.88,79.5891047819989,274.0,11.0,602.5
