targets,mean_queries,std_queries,max_queries,min_queries,rand_queries
7.0,1.8,1.2,6.0,1.0,1.7793522267206479
7.1,1.8,1.2,6.0,1.0,1.8782051282051282
7.2,2.08,1.2936769303036981,6.0,1.0,2.002277904328018
7.3,2.08,1.2936769303036981,6.0,1.0,2.133495145631068
7.4,2.36,1.4388884598883958,6.0,1.0,2.2890625
7.5,2.4,1.4966629547095764,6.0,1.0,2.46218487394958
7.6,2.56,1.5512575543732252,6.0,1.0,2.6636363636363636
7.7,2.88,1.8181309083781618,8.0,1.0,2.95959595959596
7.8,3.44,2.228542124349459,9.0,1.0,3.292134831460674
7.9,3.88,2.7902688042552457,12.0,1.0,3.5443548387096775
8.0,3.96,2.877220881336711,12.0,1.0,3.9066666666666667
8.1,4.68,3.4143227732597277,12.0,1.0,5.051724137931035
8.2,5.96,4.1229115925520405,18.0,1.0,5.634615384615385
8.3,7.36,5.6842237816609575,30.0,1.0,6.511111111111111
8.4,9.48,7.521276487405578,33.0,1.0,7.918918918918919
8.5,10.88,10.416602133133434,49.0,1.0,8.702970297029703
8.6,13.44,12.522236222017217,49.0,1.0,11.26923076923077
8.7,20.08,32.13959551705653,166.0,1.0,14.898305084745763
8.8,24.96,34.452843133767644,166.0,1.0,17.58
8.9,26.0,35.0702152830575,170.0,1.0,21.975
9.0,28.32,34.404325309472355,170.0,5.0,25.114285714285714
9.1,34.04,37.88559620752985,170.0,5.0,35.16
9.2,43.92,46.04425697087531,205.0,5.0,43.95
9.3,47.2,44.97910626057392,205.0,5.0,48.833333333333336
9.4,71.4,49.2048778069817,214.0,7.0,97.66666666666667
9.5,71.4,49.2048778069817,214.0,7.0,97.66666666666667
9.6,82.64,60.71235788535972,266.0,11.0,175.8
9.7,131.76,72.13336537275936,294.0,18.0,439.5
9.8,131.76,72.13336537275936,294.0,18.0,439.5
9.9,131.76,72.13336537275936,294.0,18.0,439.5
10.0,131.76,72.13336537275936,294.0,18.0,439.5
10.1,131.76,72.13336537275936,294.0,18.0,439.5
10.2,131.76,72.13336537275936,294.0,18.0,439.5
10.3,131.76,72.13336537275936,294.0,18.0,439.5
10.4,131.76,72.13336537275936,294.0,18.0,439.5
10.5,131.76,72.13336537275936,294.0,18.0,439.5
10.6,131.76,72.13336537275936,294.0,18.0,439.5
10.7,131.76,72.13336537275936,294.0,18.0,439.5
10.8,131.76,72.13336537275936,294.0,18.0,439.5
10.9,131.76,72.13336537275936,294.0,18.0,439.5
11.0,131.76,72.13336537275936,294.0,18.0,439.5
11.0,131.76,72.13336537275936,294.0,18.0,439.5
