targets,mean_queries,std_queries,max_queries,min_queries,rand_queries
7.0,4.6,3.6110940170535577,13.0,1.0,4.563139931740614
7.1,4.76,3.6472455360175573,13.0,1.0,4.809352517985611
7.2,4.88,3.8504025763548415,14.0,1.0,4.9888059701492535
7.3,4.88,3.8504025763548415,14.0,1.0,5.202334630350195
7.4,4.88,3.8504025763548415,14.0,1.0,5.412955465587045
7.5,5.28,4.854029254135166,21.0,1.0,5.68936170212766
7.6,5.52,5.06059285064507,21.0,1.0,6.049773755656108
7.7,5.64,5.2450357482099195,21.0,1.0,6.553921568627451
7.8,5.92,5.336065966608734,21.0,1.0,7.074074074074074
7.9,5.92,5.336065966608734,21.0,1.0,7.683908045977011
8.0,6.36,5.365668644260471,21.0,1.0,8.152439024390244
8.1,7.04,5.956374736364393,22.0,1.0,9.34965034965035
8.2,7.08,6.006130201718908,22.0,1.0,10.4453125
8.3,7.08,6.006130201718908,22.0,1.0,11.235294117647058
8.4,8.48,8.07524612627999,32.0,1.0,12.154545454545454
8.5,8.52,8.07524612627999,32.0,1.0,13.927083333333334
8.6,9.2,10.071742649611336,44.0,1.0,15.367816091954023
8.7,9.2,10.071742649611336,44.0,1.0,16.304878048780488
8.8,9.4,9.975971130671942,44.0,1.0,17.592105263157894
8.9,9.48,9.916128276701546,44.0,1.0,18.830985915492956
9.0,9.48,9.916128276701546,44.0,1.0,20.257575757575758
9.1,10.44,10.71850735876969,44.0,1.0,23.051724137931036
9.2,10.52,10.662532532189527,44.0,1.0,24.30909090909091
9.3,10.52,10.662532532189527,44.0,1.0,26.74
9.4,13.24,12.274461291641273,44.0,1.0,31.093023255813954
9.5,15.48,15.437927322020917,54.0,1.0,33.425
9.6,19.6,19.620397549489155,69.0,1.0,39.3235294117647
9.7,20.88,21.00156184668179,82.0,1.0,47.75
9.8,21.4,20.711349545599386,82.0,1.0,60.77272727272727
9.9,22.68,20.46014662704058,82.0,1.0,66.85
10.0,22.68,20.46014662704058,82.0,1.0,66.85
10.1,24.6,19.959959919799438,82.0,1.0,83.5625
10.2,25.28,21.200981109373217,82.0,1.0,89.13333333333334
10.3,25.28,21.200981109373217,82.0,1.0,102.84615384615384
10.4,25.28,21.200981109373217,82.0,1.0,102.84615384615384
10.5,25.28,21.200981109373217,82.0,1.0,121.54545454545455
10.6,50.92,53.10963754348168,204.0,1.0,267.4
10.7,50.92,53.10963754348168,204.0,1.0,267.4
10.8,53.48,54.455941824561265,208.0,1.0,445.6666666666667
10.9,59.28,52.39352631766638,208.0,17.0,668.5
11.0,59.28,52.39352631766638,208.0,17.0,668.5
11.100000000000001,59.28,52.39352631766638,208.0,17.0,668.5
11.2,59.28,52.39352631766638,208.0,17.0,668.5
11.3,59.28,52.39352631766638,208.0,17.0,668.5
11.4,59.28,52.39352631766638,208.0,17.0,668.5
11.4000078224159,59.28,52.39352631766638,208.0,17.0,668.5
