Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.654,0.0,0.04,1.0,0.573,0.999,0.575,0.996,0.402
RR,0.0,0.66,0.0,0.035,1.0,0.579,0.998,0.581,0.993,0.407
BRR,0.0,0.66,0.0,0.035,1.0,0.579,0.998,0.581,0.993,0.407
lSVR,0.0,0.631,0.0,0.017,1.0,0.58,0.998,0.597,0.993,0.42
SVR,0.057,0.66,0.113,0.031,0.986,0.573,0.986,0.568,0.958,0.395
RFR,0.212,0.668,0.056,0.03,0.985,0.546,0.974,0.548,0.93,0.382
KRR,0.004,0.661,0.003,0.028,1.0,0.579,0.998,0.589,0.993,0.414
GPR,0.0,0.66,0.0,0.01,1.0,0.589,0.998,0.611,0.993,0.431
XGB,0.178,0.78,0.233,0.056,0.995,0.371,0.989,0.355,0.972,0.27
