Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.419,0.0,0.057,1.0,0.736,0.558,0.474,0.481,0.382
RR,0.148,0.433,0.147,0.05,0.993,0.74,0.558,0.479,0.481,0.386
BRR,0.0,0.419,0.0,0.057,1.0,0.739,0.558,0.474,0.481,0.382
lSVR,0.182,0.435,0.174,0.05,0.926,0.646,0.558,0.461,0.481,0.37
SVR,0.233,0.367,0.164,0.004,0.915,0.699,0.558,0.48,0.481,0.386
RFR,0.176,0.361,0.081,0.047,0.995,0.793,0.579,0.467,0.518,0.382
KRR,0.0,0.376,0.001,0.044,1.0,0.764,0.558,0.484,0.481,0.39
GPR,0.0,0.481,0.0,0.092,1.0,0.564,0.56,0.482,0.486,0.388
XGB,0.26,0.43,0.516,0.087,1.0,0.334,0.999,0.286,0.994,0.277
