Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.952,0.0,0.035,1.0,0.335,0.997,0.182,0.991,0.133
RR,0.516,0.941,0.425,0.086,0.968,0.366,0.97,0.228,0.92,0.167
BRR,0.0,0.947,0.0,0.1,1.0,0.347,0.997,0.212,0.991,0.156
lSVR,0.788,1.003,0.655,0.061,0.853,0.419,0.881,0.292,0.769,0.219
SVR,0.665,0.984,0.477,0.123,0.868,0.335,0.851,0.209,0.751,0.153
RFR,0.483,1.095,0.114,0.094,0.987,0.193,0.975,0.12,0.928,0.088
KRR,0.245,0.993,0.481,0.052,0.974,0.36,0.985,0.218,0.955,0.159
GPR,0.0,1.05,0.0,0.005,1.0,0.006,1.0,0.124,1.0,0.091
XGB,0.782,1.15,0.403,0.105,0.979,0.085,0.979,0.076,0.942,0.065
