Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,1.287,0.0,0.062,1.0,0.297,0.999,0.251,0.996,0.165
RR,0.052,1.297,0.103,0.056,0.999,0.304,0.999,0.257,0.996,0.17
BRR,0.0,1.296,0.0,0.057,1.0,0.302,0.999,0.256,0.996,0.169
lSVR,0.108,1.294,0.216,0.059,0.983,0.29,0.982,0.247,0.96,0.163
SVR,0.071,1.31,0.142,0.073,0.992,0.308,0.989,0.267,0.969,0.177
RFR,0.462,1.245,0.095,0.057,0.983,0.383,0.979,0.341,0.924,0.227
KRR,0.002,1.294,0.003,0.034,1.0,0.266,0.999,0.218,0.996,0.144
GPR,0.0,1.311,0.0,0.019,1.0,0.271,0.999,0.253,0.996,0.168
XGB,0.388,1.381,0.481,0.133,0.995,0.318,0.993,0.275,0.981,0.201
