Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,1.291,0.0,0.052,1.0,0.291,0.999,0.241,0.996,0.159
RR,0.052,1.3,0.103,0.053,0.999,0.298,0.999,0.246,0.996,0.162
BRR,0.0,1.3,0.0,0.053,1.0,0.295,0.999,0.243,0.996,0.161
lSVR,0.108,1.294,0.216,0.051,0.983,0.292,0.982,0.249,0.96,0.164
SVR,0.069,1.31,0.137,0.068,0.993,0.304,0.989,0.258,0.969,0.171
RFR,0.479,1.261,0.11,0.06,0.978,0.361,0.967,0.31,0.897,0.205
KRR,0.002,1.295,0.003,0.032,1.0,0.268,0.999,0.223,0.996,0.147
GPR,0.0,1.312,0.0,0.019,1.0,0.271,0.999,0.243,0.996,0.161
XGB,0.388,1.381,0.481,0.133,0.995,0.318,0.993,0.275,0.981,0.201
