Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.105,0.0,0.017,,,,,,
RR,0.06,0.098,0.076,0.01,,,,,,
BRR,0.0,0.103,0.0,0.015,,,,,,
lSVR,0.049,0.08,0.049,0.014,,,,,,
SVR,0.059,0.115,0.057,0.014,,,,,,
RFR,0.028,0.106,0.028,0.01,,,,,,
KRR,0.0,0.089,0.0,0.012,,,,,,
GPR,0.0,0.09,0.0,0.011,,,,,,
XGB,0.0,0.174,0.0,0.114,,,,,,
