targets,mean_queries,std_queries,max_queries,min_queries,rand_queries
4.0,1.0,0.0,1.0,1.0,1.0
4.1,20.56,22.387639446801888,81.0,1.0,36.00917431192661
4.2,22.48,23.29999141630743,81.0,1.0,40.885416666666664
4.3,28.76,31.96032540510187,143.0,1.0,49.68354430379747
4.4,30.56,33.329962496228525,143.0,1.0,54.513888888888886
4.5,36.92,39.037335974679415,170.0,1.0,60.38461538461539
4.6,47.04,68.92748653476347,338.0,1.0,74.05660377358491
4.7,62.76,74.47806656996407,338.0,1.0,91.27906976744185
4.8,65.76,73.68271439082575,338.0,1.0,118.93939393939394
4.9,73.2,84.11563469415184,338.0,1.0,140.17857142857142
5.0,121.8,109.40968878486036,359.0,5.0,206.57894736842104
5.1,257.84,237.98650045748394,604.0,5.0,230.88235294117646
5.2,310.96,236.43984097440088,784.0,5.0,280.35714285714283
5.3,326.6,251.54355487668533,815.0,5.0,301.9230769230769
5.4,326.6,251.54355487668533,815.0,5.0,327.0833333333333
5.5,326.6,251.54355487668533,815.0,5.0,327.0833333333333
5.6,430.44,232.7814563061242,815.0,5.0,392.5
5.7,430.44,232.7814563061242,815.0,5.0,392.5
5.8,430.44,232.7814563061242,815.0,5.0,490.625
5.9,449.88,211.45823606565904,815.0,5.0,560.7142857142857
6.0,449.88,211.45823606565904,815.0,5.0,560.7142857142857
6.1,449.88,211.45823606565904,815.0,5.0,560.7142857142857
6.2,449.88,211.45823606565904,815.0,5.0,560.7142857142857
6.300000000000001,449.88,211.45823606565904,815.0,5.0,560.7142857142857
6.4,449.88,211.45823606565904,815.0,5.0,560.7142857142857
6.5,449.88,211.45823606565904,815.0,5.0,654.1666666666666
6.6,449.88,211.45823606565904,815.0,5.0,785.0
6.7,449.88,211.45823606565904,815.0,5.0,785.0
6.800000000000001,449.88,211.45823606565904,815.0,5.0,785.0
6.9,449.88,211.45823606565904,815.0,5.0,981.25
7.0,449.88,211.45823606565904,815.0,5.0,981.25
7.1,449.88,211.45823606565904,815.0,5.0,981.25
7.2,449.88,211.45823606565904,815.0,5.0,1308.3333333333333
7.300000000000001,449.88,211.45823606565904,815.0,5.0,1308.3333333333333
7.4,449.88,211.45823606565904,815.0,5.0,1308.3333333333333
7.5,449.88,211.45823606565904,815.0,5.0,1308.3333333333333
7.6,449.88,211.45823606565904,815.0,5.0,1308.3333333333333
7.7,449.88,211.45823606565904,815.0,5.0,1308.3333333333333
7.800000000000001,449.88,211.45823606565904,815.0,5.0,1308.3333333333333
7.9,449.88,211.45823606565904,815.0,5.0,1308.3333333333333
7.980366666666666,463.28,192.6168258486262,815.0,8.0,1962.5
