targets,mean_queries,std_queries,max_queries,min_queries,rand_queries
7.0,2.92,2.0183161298468586,9.0,2.0,6.138211382113822
7.1,2.92,2.0183161298468586,9.0,2.0,6.593886462882096
7.2,3.52,2.6999259249097918,11.0,2.0,6.95852534562212
7.3,3.6,2.9393876913398143,13.0,2.0,7.947368421052632
7.4,3.6,2.9393876913398143,13.0,2.0,8.48314606741573
7.5,4.0,3.046309242345563,13.0,2.0,9.378881987577639
7.6,4.08,3.1485869846647088,13.0,2.0,10.202702702702704
7.7,4.84,3.976732326923703,15.0,2.0,11.705426356589147
7.8,5.2,4.1085277168348275,15.0,2.0,12.276422764227643
7.9,5.56,4.205520181856223,15.0,2.0,13.017241379310345
8.0,7.32,5.327062980667677,22.0,2.0,13.853211009174313
8.1,7.32,5.327062980667677,22.0,2.0,14.950495049504951
8.2,7.52,5.307504121524542,22.0,2.0,16.96629213483146
8.3,7.6,5.344155686354956,22.0,2.0,17.976190476190474
8.4,8.12,5.523187485501464,22.0,2.0,19.11392405063291
8.5,10.36,11.380263617333297,61.0,2.0,22.205882352941178
8.6,11.12,11.686984213217709,61.0,2.0,23.96825396825397
8.7,11.12,11.686984213217709,61.0,2.0,23.96825396825397
8.8,11.4,11.95324223798715,61.0,2.0,26.49122807017544
8.9,13.4,13.602940858505558,70.0,2.0,29.607843137254903
9.0,14.48,13.65319010341539,70.0,2.0,32.12765957446808
9.1,14.52,13.659048283097913,70.0,2.0,34.31818181818182
9.2,16.88,14.193857826538913,72.0,2.0,40.810810810810814
9.3,17.36,13.882017144493087,72.0,2.0,43.142857142857146
9.4,17.76,13.940674302199302,72.0,2.0,47.1875
9.5,19.16,14.22021096889916,72.0,2.0,50.333333333333336
9.6,19.24,14.269632090562112,72.0,2.0,53.92857142857143
9.7,20.12,14.308934271985457,72.0,2.0,58.07692307692308
9.8,20.2,14.322011031974522,72.0,2.0,60.4
9.9,22.32,14.501641286419963,72.0,2.0,65.65217391304348
10.0,23.0,14.494136745594751,72.0,2.0,71.9047619047619
10.1,24.56,15.339048210368203,77.0,2.0,79.47368421052632
10.2,24.56,15.339048210368203,77.0,2.0,79.47368421052632
10.3,24.56,15.339048210368203,77.0,2.0,79.47368421052632
10.4,24.56,15.339048210368203,77.0,2.0,79.47368421052632
10.5,24.6,15.351872849916388,77.0,2.0,88.82352941176471
10.6,24.6,15.351872849916388,77.0,2.0,94.375
10.7,24.6,15.351872849916388,77.0,2.0,107.85714285714286
10.8,24.6,15.351872849916388,77.0,2.0,107.85714285714286
10.9,24.6,15.351872849916388,77.0,2.0,125.83333333333333
11.0,45.56,27.298468821529166,127.0,2.0,151.0
11.100000000000001,47.88,25.81676974371503,128.0,4.0,188.75
11.2,47.88,25.81676974371503,128.0,4.0,188.75
11.3,48.36,25.121910755354577,128.0,12.0,377.5
11.4,70.52,71.75855071000251,300.0,12.0,755.0
11.5,70.52,71.75855071000251,300.0,12.0,755.0
11.600000000000001,70.52,71.75855071000251,300.0,12.0,755.0
11.7,70.52,71.75855071000251,300.0,12.0,755.0
11.769551078621726,70.52,71.75855071000251,300.0,12.0,755.0
