Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.846,0.0,0.154,1.0,0.371,0.999,0.384,0.998,0.264
RR,0.084,0.819,0.138,0.087,0.992,0.43,0.995,0.425,0.98,0.293
BRR,0.031,0.791,0.063,0.05,0.997,0.477,0.999,0.48,0.998,0.331
lSVR,0.359,0.865,0.278,0.08,0.889,0.414,0.941,0.442,0.864,0.303
SVR,0.312,0.881,0.232,0.111,0.836,0.343,0.941,0.35,0.864,0.237
RFR,0.278,0.803,0.108,0.026,0.98,0.451,0.98,0.459,0.936,0.311
KRR,0.001,0.854,0.002,0.073,1.0,0.361,0.999,0.414,0.998,0.282
GPR,0.0,0.904,0.0,0.069,1.0,0.176,0.999,0.431,0.998,0.292
XGB,0.351,0.905,0.395,0.033,0.992,0.342,0.988,0.34,0.968,0.248
