Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.79,0.0,0.043,1.0,0.456,0.999,0.479,0.998,0.327
RR,0.151,0.799,0.231,0.037,0.992,0.461,0.997,0.482,0.989,0.329
BRR,0.0,0.792,0.0,0.043,1.0,0.455,0.999,0.478,0.998,0.326
lSVR,0.419,0.848,0.496,0.078,0.912,0.433,0.923,0.456,0.855,0.31
SVR,0.25,0.882,0.381,0.121,0.945,0.348,0.968,0.386,0.926,0.261
RFR,0.334,0.819,0.074,0.026,0.982,0.43,0.962,0.432,0.9,0.291
KRR,0.197,0.835,0.383,0.056,0.987,0.419,0.995,0.45,0.98,0.306
GPR,0.0,0.914,0.0,0.048,1.0,0.13,1.0,0.37,1.0,0.245
XGB,0.804,0.92,0.182,0.012,0.962,0.256,0.957,0.249,0.891,0.195
