targets,mean_queries,std_queries,max_queries,min_queries,rand_queries
7.0,11.6,3.666060555964672,20.0,10.0,6.138211382113822
7.1,12.0,4.0,20.0,10.0,6.593886462882096
7.2,12.4,4.270831300812524,20.0,10.0,6.95852534562212
7.3,13.2,5.455272678794342,30.0,10.0,7.947368421052632
7.4,13.2,5.455272678794342,30.0,10.0,8.48314606741573
7.5,13.6,6.858571279792899,40.0,10.0,9.378881987577639
7.6,15.6,11.34195750300626,60.0,10.0,10.202702702702704
7.7,16.4,11.62067123706716,60.0,10.0,11.705426356589147
7.8,16.8,11.565465835840769,60.0,10.0,12.276422764227643
7.9,16.8,11.565465835840769,60.0,10.0,13.017241379310345
8.0,16.8,11.565465835840769,60.0,10.0,13.853211009174313
8.1,17.2,11.49608629055993,60.0,10.0,14.950495049504951
8.2,20.0,14.142135623730951,70.0,10.0,16.96629213483146
8.3,20.0,14.142135623730951,70.0,10.0,17.976190476190474
8.4,20.0,14.142135623730951,70.0,10.0,19.11392405063291
8.5,22.4,17.036431551237484,70.0,10.0,22.205882352941178
8.6,22.4,17.036431551237484,70.0,10.0,23.96825396825397
8.7,22.4,17.036431551237484,70.0,10.0,23.96825396825397
8.8,22.8,16.85704600456438,70.0,10.0,26.49122807017544
8.9,27.2,17.780888616714297,70.0,10.0,29.607843137254903
9.0,27.2,17.780888616714297,70.0,10.0,32.12765957446808
9.1,27.2,17.780888616714297,70.0,10.0,34.31818181818182
9.2,31.2,16.569852141766383,70.0,10.0,40.810810810810814
9.3,31.6,17.362027531368565,70.0,10.0,43.142857142857146
9.4,35.2,22.82454818829937,100.0,10.0,47.1875
9.5,36.0,23.323807579381203,100.0,10.0,50.333333333333336
9.6,36.0,23.323807579381203,100.0,10.0,53.92857142857143
9.7,36.4,23.644026729810637,100.0,10.0,58.07692307692308
9.8,36.8,23.616943070600815,100.0,10.0,60.4
9.9,38.8,23.54909764725604,100.0,10.0,65.65217391304348
10.0,39.2,23.481056194302674,100.0,10.0,71.9047619047619
10.1,42.8,24.252010225958593,110.0,10.0,79.47368421052632
10.2,42.8,24.252010225958593,110.0,10.0,79.47368421052632
10.3,42.8,24.252010225958593,110.0,10.0,79.47368421052632
10.4,42.8,24.252010225958593,110.0,10.0,79.47368421052632
10.5,42.8,24.252010225958593,110.0,10.0,88.82352941176471
10.6,42.8,24.252010225958593,110.0,10.0,94.375
10.7,43.2,23.785709995709606,110.0,10.0,107.85714285714286
10.8,43.2,23.785709995709606,110.0,10.0,107.85714285714286
10.9,43.2,23.785709995709606,110.0,10.0,125.83333333333333
11.0,64.0,29.79932885150268,140.0,10.0,151.0
11.100000000000001,65.6,28.855502074994295,140.0,10.0,188.75
11.2,65.6,28.855502074994295,140.0,10.0,188.75
11.3,66.0,28.142494558940577,140.0,20.0,377.5
11.4,89.6,38.4166630513375,190.0,20.0,755.0
11.5,89.6,38.4166630513375,190.0,20.0,755.0
11.600000000000001,89.6,38.4166630513375,190.0,20.0,755.0
11.7,89.6,38.4166630513375,190.0,20.0,755.0
11.769551078621726,89.6,38.4166630513375,190.0,20.0,755.0
