Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.535,0.0,0.032,1.0,0.632,0.974,0.669,0.931,0.526
RR,0.074,0.539,0.119,0.035,0.991,0.627,0.974,0.671,0.931,0.526
BRR,0.0,0.534,0.0,0.033,1.0,0.634,0.974,0.671,0.931,0.527
lSVR,0.2,0.572,0.242,0.067,0.968,0.599,0.949,0.651,0.883,0.508
SVR,0.177,0.587,0.116,0.027,0.943,0.59,0.949,0.646,0.863,0.506
RFR,0.296,0.555,0.044,0.058,0.986,0.566,0.957,0.595,0.883,0.465
KRR,0.002,0.567,0.002,0.058,1.0,0.584,0.972,0.616,0.921,0.481
GPR,0.0,0.653,0.0,0.06,1.0,0.245,0.983,0.493,0.955,0.376
XGB,0.38,0.655,0.313,0.068,0.992,0.47,0.992,0.513,0.976,0.447
