Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.558,0.0,0.019,1.0,0.6,0.915,0.675,0.845,0.526
RR,0.015,0.563,0.023,0.022,1.0,0.598,0.914,0.674,0.841,0.524
BRR,0.0,0.565,0.0,0.023,1.0,0.596,0.914,0.673,0.841,0.523
lSVR,0.034,0.556,0.069,0.015,0.989,0.606,0.911,0.674,0.831,0.526
SVR,0.07,0.556,0.073,0.029,0.982,0.604,0.903,0.68,0.812,0.53
RFR,0.208,0.562,0.061,0.016,0.989,0.607,0.906,0.669,0.821,0.519
KRR,0.005,0.571,0.008,0.035,1.0,0.572,0.914,0.665,0.841,0.518
GPR,0.0,0.594,0.0,0.062,1.0,0.459,0.939,0.617,0.886,0.474
XGB,0.123,0.701,0.244,0.042,0.989,0.306,0.966,0.368,0.937,0.312
