Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.578,0.0,0.029,1.0,0.558,0.914,0.655,0.841,0.509
RR,0.0,0.563,0.0,0.017,1.0,0.566,0.914,0.666,0.841,0.518
BRR,0.0,0.563,0.0,0.017,1.0,0.566,0.914,0.666,0.841,0.518
lSVR,0.127,0.609,0.253,0.047,0.948,0.573,0.862,0.656,0.754,0.511
SVR,0.069,0.598,0.088,0.041,0.976,0.518,0.911,0.663,0.831,0.517
RFR,0.222,0.563,0.103,0.015,0.983,0.569,0.857,0.621,0.761,0.478
KRR,0.003,0.599,0.002,0.049,1.0,0.471,0.914,0.644,0.841,0.5
GPR,0.0,0.645,0.0,0.058,1.0,0.281,0.942,0.612,0.896,0.481
XGB,0.093,0.676,0.175,0.034,0.989,0.338,0.975,0.417,0.952,0.354
