Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.768,0.0,0.052,1.0,0.815,0.995,0.693,0.982,0.485
RR,0.002,0.738,0.004,0.021,1.0,0.82,0.995,0.696,0.982,0.488
BRR,0.0,0.738,0.0,0.021,1.0,0.82,0.995,0.696,0.982,0.488
lSVR,0.0,0.814,0.0,0.015,1.0,0.81,0.995,0.692,0.982,0.484
SVR,0.037,0.734,0.073,0.032,0.999,0.817,0.995,0.692,0.982,0.487
RFR,0.309,0.787,0.058,0.044,0.99,0.796,0.968,0.648,0.928,0.442
KRR,0.006,0.744,0.001,0.021,1.0,0.819,0.995,0.696,0.982,0.487
GPR,0.0,0.78,0.0,0.033,1.0,0.82,0.995,0.693,0.982,0.487
XGB,0.146,0.823,0.167,0.105,0.997,0.705,0.993,0.623,0.981,0.469
