Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.793,0.0,0.027,1.0,0.781,0.995,0.682,0.982,0.479
RR,0.011,0.784,0.023,0.023,1.0,0.783,0.995,0.683,0.982,0.479
BRR,0.0,0.782,0.0,0.025,1.0,0.784,0.995,0.684,0.982,0.48
lSVR,0.014,0.819,0.029,0.028,0.998,0.775,0.995,0.679,0.982,0.476
SVR,0.129,0.799,0.084,0.029,0.988,0.778,0.979,0.675,0.937,0.47
RFR,0.292,0.809,0.065,0.021,0.99,0.778,0.97,0.65,0.919,0.448
KRR,0.003,0.785,0.001,0.025,1.0,0.784,0.995,0.683,0.982,0.48
GPR,0.0,0.794,0.0,0.033,1.0,0.79,0.995,0.682,0.982,0.479
XGB,0.146,0.796,0.167,0.127,0.997,0.722,0.993,0.64,0.984,0.484
