Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.744,0.0,0.058,1.0,0.829,0.995,0.695,0.982,0.487
RR,0.0,0.725,0.0,0.018,1.0,0.829,0.995,0.699,0.982,0.491
BRR,0.0,0.725,0.0,0.018,1.0,0.829,0.995,0.699,0.982,0.491
lSVR,0.0,0.826,0.0,0.02,1.0,0.821,0.995,0.694,0.982,0.487
SVR,0.063,0.724,0.079,0.032,0.999,0.832,0.995,0.692,0.982,0.489
RFR,0.309,0.752,0.044,0.028,0.99,0.811,0.974,0.663,0.928,0.456
KRR,0.007,0.731,0.002,0.017,1.0,0.829,0.995,0.699,0.982,0.491
GPR,0.0,0.784,0.0,0.043,1.0,0.829,0.995,0.699,0.982,0.493
XGB,0.147,0.792,0.168,0.115,0.997,0.718,0.993,0.622,0.984,0.473
