Model,Train MAE (log M),Test MAE (log M),Train STD (log M),Test STD (log M),Train Pearson's R,Test Pearson's R,Train Spearman's R,Test Spearman's R,Train Kendall's Tau,Test Kendall's Tau
LR,0.0,0.862,0.0,0.089,1.0,0.554,0.933,0.51,0.88,0.381
RR,0.2,0.869,0.245,0.095,0.99,0.535,0.895,0.495,0.837,0.371
BRR,0.0,0.866,0.0,0.093,1.0,0.57,0.933,0.523,0.88,0.392
lSVR,0.22,0.869,0.246,0.098,0.91,0.532,0.914,0.512,0.82,0.386
SVR,0.203,0.875,0.28,0.091,0.898,0.506,0.923,0.434,0.849,0.327
RFR,0.37,0.828,0.025,0.113,0.989,0.594,0.888,0.545,0.808,0.408
KRR,0.005,0.858,0.004,0.1,1.0,0.517,0.933,0.496,0.88,0.37
GPR,0.0,1.008,0.0,0.097,1.0,0.169,0.954,0.431,0.924,0.328
XGB,0.491,1.045,0.415,0.053,0.99,0.337,0.994,0.406,0.981,0.347
