run_0
1296
3678
1202
1419
859
2905
1871
1854
1764
416
2740
2615
1658
3276
836
764
1739
3447
1037
3814
277
1790
1841
2664
3162
3567
2666
3492
2378
707
3586
2618
2152
2240
3705
2923
1712
539
2921
2139
2853
1959
2185
983
759
3826
2068
1892
3545
2525
2937
99
2032
3293
761
805
663
3265
3003
426
3411
3388
2786
644
549
2631
723
2329
152
2770
2599
3598
2985
1227
2111
817
2216
2217
1990
3189
1958
3700
3637
770
275
2432
392
1669
3184
1493
2649
909
259
1373
2154
2395
3271
2897
438
3235
91
1965
2507
2729
1622
3039
2754
84
2310
2505
693
2082
1368
2167
2538
2932
1342
2072
2593
2665
2089
3241
2234
2024
2667
2877
2146
668
2396
2747
2092
778
2010
1232
2592
2886
691
2041
2253
2927
2097
2845
2194
2299
3757
2660
2522
3898
1367
2131
378
2478
2879
409
3759
2753
2079
2623
2037
2749
2230
3407
3025
2014
2315
2494
3560
3505
1358
2519
3085
3558
2291
199
1987
956
2449
3639
1543
2925
1985
1545
1581
256
2748
2238
2274
1403
3503
2758
1268
2680
1944
1494
3214
1786
2885
3018
1978
1357
2367
3708
1198
2402
2129
2087
657
2930
447
684
2750
1206
2612
2677
3023
832
2783
374
1544
3362
3321
3322
3577
3899
1710
3371
2348
3502
2582
2613
1304
1566
205
2232
2516
1995
1692
1151
2282
2490
2160
1127
3501
891
1848
2887
502
2207
842
3922
3670
786
203
827
908
2474
475
916
2938
2785
1407
802
975
2414
2224
1735
957
1977
512
2738
1863
126
708
1725
2149
2883
3283
3580
3537
1245
2573
948
2048
2431
2307
3287
3885
1760
3507
491
1711
2031
2926
2317
2004
2221
1568
251
661
3188
3266
1143
2687
2047
3187
2670
603
2196
2144
444
1204
2252
3029
755
2768
3332
1936
1233
2077
2394
2067
2686
2290
2117
3406
2358
2009
1066
3403
2509
2946
2874
2611
3469
3430
2604
774
1969
1506
2093
1535
2640
744
2816
2884
2287
2743
1409
3550
3455
677
2042
1184
3282
3299
2971
3280
51
3518
2453
885
2779
3581
3710
3599
2279
3831
670
2495
2326
3434
1843
2256
2349
2137
1923
2741
2714
1207
3551
3583
2919
1140
3382
590
324
3682
3278
2712
3876
1405
3365
1836
1641
1281
2561
2109
2360
147
479
2869
2990
1129
2550
1088
3368
835
1399
2689
1234
3851
3911
3437
3428
2353
1220
3118
2278
1994
2132
2133
2744
2742
2212
2535
3339
3242
2056
303
2435
3389
2650
3574
3176
3173
561
1613
3856
3649
3117
3861
2601
3594
2354
3787
2857
1133
3416
2249
2118
3353
2628
2434
2609
3515
599
3051
3222
308
2997
3695
2108
3048
1023
1734
154
2530
3443
1443
3773
2788
3620
1975
2162
3806
27
1717
2704
3732
1666
3863
662
1924
181
1195
3871
395
272
142
3159
524
2190
804
1307
1387
1852
2861
2957
1437
1853
851
534
849
2911
861
2913
3294
986
403
2904
1845
2866
1718
2856
1526
1663
2899
553
1483
3858
1960
1298
1781
212
1414
2864
1868
1002
1737
1513
2580
1462
712
1588
726
519
1112
1896
109
1018
1019
1788
584
1789
1827
1436
1476
6
1864
2908
1512
1442
719
2849
305
2
745
3351
1417
443
2850
1205
1176
2859
345
1316
557
1491
1292
721
2858
1644
196
1582
2851
1533
2994
3061
2900
674
3464
441
508
1315
659
3636
1295
1497
1689
3452
1770
1696
2571
1686
562
1876
1286
521
1511
3595
3465
1486
2214
1942
1509
1185
1809
1691
2761
1508
3569
131
1488
623
1680
872
3100
1933
1727
988
2976
1501
1698
3310
1656
1934
1411
1297
1291
1182
1583
772
528
2907
1459
3907
1276
313
1979
873
893
1464
526
3122
68
880
3844
1882
116
2769
1453
616
2896
1943
1705
3495
2533
1011
1416
1850
347
423
1763
1662
2619
1451
470
448
1757
1309
1194
2756
841
176
1701
484
1560
1869
1817
488
1801
1891
2622
1320
1060
1051
2914
1392
112
496
114
1673
1623
337
449
3687
336
636
498
1071
1048
888
3114
1153
2408
2448
867
1820
2931
875
3475
1294
312
1394
1474
697
33
3765
938
602
2996
1154
2895
1729
3129
445
1164
2894
1629
1900
2992
611
1714
1427
1730
280
1142
1339
1700
598
853
3451
610
1447
1806
3024
150
3014
1165
3680
1586
1859
155
2954
3190
3169
3163
35
1758
118
3000
857
1422
245
1218
1384
3908
167
3642
1057
3111
3875
2948
850
3198
3135
428
758
2916
1317
1432
2594
1366
3092
855
3845
3131
2421
3093
2668
3177
2890
252
3005
1738
3881
3054
3074
3166
158
1219
1456
2867
1930
3026
288
1412
1434
1413
1240
485
717
2868
455
1665
1303
289
1021
2974
2903
355
1783
672
1834
624
1858
452
877
1684
815
1054
3688
97
1482
3852
1875
75
1800
406
1551
1704
3209
1787
92
1216
372
1097
1561
720
1122
1744
55
190
1557
895
507
1794
1282
800
268
1653
1556
165
263
1095
2909
1092
1336
3110
529
1655
104
637
157
3305
7
1430
854
2934
3444
1690
3665
171
1487
1119
36
1283
1210
310
1280
2980
1955
840
412
823
1587
634
1576
1624
1187
31
3116
417
615
500
3307
993
1466
1163
1004
5
2854
1668
1917
467
2953
2949
144
200
3786
1671
3028
3164
3449
813
1950
978
3167
2933
2504
3134
3313
2387
410
211
2559
2726
1193
1877
1141
3165
1012
734
350
1311
931
3864
148
1318
504
1598
856
2709
2981
