run_0
2473
3181
2475
2534
1330
1582
1214
2480
1557
1698
2741
2616
1657
3277
835
763
1739
1035
277
1789
1840
2665
3162
2667
2375
706
2619
2149
2237
2923
1712
538
2921
2136
2854
1956
2182
981
758
2065
1889
2525
2937
99
2029
3294
760
804
662
3266
3003
3111
837
3037
2564
3030
3301
980
1532
728
2466
717
2468
2033
1189
34
2632
3312
328
1064
468
1338
3366
3389
2866
513
3400
2272
2481
2067
723
135
2603
2103
1187
1239
1581
2522
3392
1017
337
1106
842
1110
445
1182
1437
113
721
2516
167
585
292
611
255
126
1124
1684
1671
3086
521
1607
24
2527
1258
281
1499
899
89
757
1417
2477
2521
1661
2140
313
1463
461
771
972
2709
2421
1441
3369
92
2470
2569
114
308
1196
1168
1221
1487
2710
2428
2432
2430
666
2433
2410
2435
2260
2424
2143
2108
1894
1947
1707
1746
1750
1855
974
2406
2344
3118
2411
1379
3151
2882
3245
296
2414
3150
1236
3210
1781
2081
230
2146
2821
2860
912
3324
3351
2914
1691
3083
1450
1500
2436
2663
3073
50
5
234
1689
507
719
1256
2429
2935
2135
1318
122
609
3005
1467
2557
736
2503
2387
946
1562
3360
741
735
1864
2321
1452
1308
1611
11
2784
1158
307
1174
1105
376
514
1559
1065
3115
1302
444
1443
3313
123
533
3295
1476
2269
1217
2072
651
898
1337
2372
2499
1411
1812
1473
654
1416
372
300
2144
1577
2962
2236
1599
1662
1447
3183
2232
2038
2376
3010
131
857
1939
3343
2037
2850
499
2952
1210
945
994
91
158
2158
2353
1292
2862
2834
1759
2095
196
969
80
1287
200
1229
1248
2848
2523
1288
2444
1340
1226
1687
1660
1960
3359
1277
638
1107
2184
1891
3362
1896
330
1726
2578
1066
729
1926
921
2847
3109
1983
1180
1496
1326
2515
441
1192
2739
1982
1054
2879
2517
2092
76
1433
572
2102
1265
2717
1023
2349
1696
1122
1241
2339
353
358
2374
1049
386
438
2805
225
1285
608
726
556
236
2991
743
458
1014
1505
371
1770
2291
2026
2588
2121
3416
2238
2454
2992
367
4
1860
1866
2197
2352
1145
1904
1723
1915
695
3081
1991
545
219
1841
2681
2902
1700
45
1188
188
2168
594
2743
3043
145
177
168
1322
1092
2076
2830
2325
1741
2354
1973
1903
1929
81
3326
107
1783
1873
887
2142
2758
3290
3001
1148
220
1745
1547
1407
232
2340
1284
818
1963
2298
1813
1955
1099
951
2751
3024
